Sample,Species,GroundArboreal,Native/Alien,DateCollectedStart,DateCollectedEnd,Place,MuseumBerlese,Disturbance,HabitatCategory,LocLatitude,LocLongitude,CollectorShort,Year
2116,Solenopsis.diplo,G,NA,3-May-87,3-May-87,Fakahatchee Strand Preserve SP,berlese,S,H,25.938333,-81.466667,M. Deyrup,1987
2116,Strumigenys.emmae,G,alien,3-May-87,3-May-87,Fakahatchee Strand Preserve SP,berlese,S,H,25.938333,-81.466667,M. Deyrup,1987
2116,Strumigenys.louisianae,G,native,3-May-87,3-May-87,Fakahatchee Strand Preserve SP,berlese,S,H,25.938333,-81.466667,M. Deyrup,1987
2117,Pheidole.bilimeki,G,alien,3-May-87,3-May-87,Fakahatchee Strand Preserve SP,berlese,S,H,25.938333,-81.466667,M. Deyrup,1987
2117,Solenopsis.diplo,G,NA,3-May-87,3-May-87,Fakahatchee Strand Preserve SP,berlese,S,H,25.938333,-81.466667,M. Deyrup,1987
2118,Pheidole.bilimeki,G,alien,3-May-87,3-May-87,Fakahatchee Strand Preserve SP,berlese,S,H,25.938333,-81.466667,M. Deyrup,1987
2118,Solenopsis.diplo,G,NA,3-May-87,3-May-87,Fakahatchee Strand Preserve SP,berlese,S,H,25.938333,-81.466667,M. Deyrup,1987
2119,Aphaenogaster.miamiana/carolinensis,G,native,3-May-87,3-May-87,Fakahatchee Strand Preserve SP,berlese,S,H,25.938333,-81.466667,M. Deyrup,1987
2119,Pheidole.navigans,G,alien,3-May-87,3-May-87,Fakahatchee Strand Preserve SP,berlese,S,H,25.938333,-81.466667,M. Deyrup,1987
2119,Strumigenys.emmae,G,alien,3-May-87,3-May-87,Fakahatchee Strand Preserve SP,berlese,S,H,25.938333,-81.466667,M. Deyrup,1987
2120,Hypoponera.punctatissima,G,alien,3-May-87,3-May-87,Fakahatchee Strand Preserve SP,berlese,S,H,25.938333,-81.466667,M. Deyrup,1987
2120,Odontomachus.ruginodis,G,alien,3-May-87,3-May-87,Fakahatchee Strand Preserve SP,berlese,S,H,25.938333,-81.466667,M. Deyrup,1987
2120,Pheidole.bilimeki,G,alien,3-May-87,3-May-87,Fakahatchee Strand Preserve SP,berlese,S,H,25.938333,-81.466667,M. Deyrup,1987
2120,Solenopsis.diplo,G,NA,3-May-87,3-May-87,Fakahatchee Strand Preserve SP,berlese,S,H,25.938333,-81.466667,M. Deyrup,1987
2411,Monomorium.sp.,G,NA,1-Feb-88,1-Feb-88,Collier-Seminole SP,museum,,,25.994697,-81.59252,M. Deyrup,1988
2411,Pheidole.dentigula,G,native,1-Feb-88,1-Feb-88,Collier-Seminole SP,museum,,,25.994697,-81.59252,M. Deyrup,1988
2411,Pseudomyrmex.ejectus,A,native,1-Feb-88,1-Feb-88,Collier-Seminole SP,museum,,,25.994697,-81.59252,M. Deyrup,1988
2411,Tapinoma.litorale,G,alien,1-Feb-88,1-Feb-88,Collier-Seminole SP,museum,,,25.994697,-81.59252,M. Deyrup,1988
2457,Solenopsis.globularia,G,native,19-Feb-88,19-Feb-88,Wekiva Springs SP,museum,,SH,28.736474,-81.479603,David T. Corey,1988
2480,Camponotus.castaneus,G,native,13-May-88,13-May-88,Wekiva Springs SP,museum,,SH,28.736474,-81.479603,David Corey,1988
2595,Brachymyrmex.depilis,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2595,Hypoponera.opacior,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2595,Odontomachus.brunneus,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2595,Wasmannia.auropunctata,G,alien,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2596,Brachymyrmex.depilis,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2596,Hypoponera.opacior,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2596,Odontomachus.brunneus,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2596,Solenopsis.diplo,G,NA,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2596,Strumigenys.emmae,G,alien,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2596,Wasmannia.auropunctata,G,alien,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2597,Brachymyrmex.depilis,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2597,Hypoponera.opacior,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2597,Solenopsis.diplo,G,NA,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2598,Hypoponera.opacior,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2598,Odontomachus.brunneus,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2598,Solenopsis.diplo,G,NA,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2598,Wasmannia.auropunctata,G,alien,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2599,Brachymyrmex.depilis,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2599,Hypoponera.opacior,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2599,Wasmannia.auropunctata,G,alien,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2600,Brachymyrmex.depilis,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2600,Hypoponera.opacior,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2600,Odontomachus.brunneus,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2600,Wasmannia.auropunctata,G,alien,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2601,Brachymyrmex.depilis,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2601,Hypoponera.opacior,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2601,Pheidole.bilimeki,G,alien,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2601,Solenopsis.diplo,G,NA,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2601,Wasmannia.auropunctata,G,alien,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2602,Pheidole.bilimeki,G,alien,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2602,Solenopsis.diplo,G,NA,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2602,Wasmannia.auropunctata,G,alien,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2603,Brachymyrmex.depilis,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2603,Hypoponera.opacior,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2603,Wasmannia.auropunctata,G,alien,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2604,Brachymyrmex.depilis,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2604,Hypoponera.opaciceps,G,alien,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2605,Hypoponera.opacior,G,native,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2606,Tapinoma.litorale,G,alien,12-Sep-88,12-Sep-88,Collier-Seminole SP,berlese,D,H,25.994697,-81.59252,M. Deyrup,1988
2852,Strumigenys.ornata,G,native,1989,1989,Longino Ranch,museum,,,27.194199,-82.089477,,1989
2859,Pseudomyrmex.pallidus,A,native,1989,1989,Payne's Prairie Preserve SP,museum,,,29.520249,-82.293353,,1989
2882,Pseudomyrmex.simplex,A,native,1-Feb-89,1-Feb-89,Collier-Seminole SP,museum,,,25.994697,-81.59252,M. Deyrup,1989
3024,Nylanderia.bourbonica,G,alien,6-Jul-89,6-Jul-89,Ferguson River,museum,,,25.866,-81.441,Edward Barrows,1989
3134,Nylanderia.wojciki,G,native,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3134,Pheidole.dentigula,G,native,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3134,Solenopsis.diplo,G,NA,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3135,Hypoponera.opacior,G,native,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3135,Solenopsis.diplo,G,NA,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3136,Hypoponera.opacior,G,native,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3136,Pheidole.dentata,G,native,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3136,Solenopsis.diplo,G,NA,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3137,Brachymyrmex.depilis,G,native,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3137,Nylanderia.arenivaga,G,native,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3137,Pheidole.navigans,G,alien,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3137,Strumigenys.eggersi,G,alien,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3138,Pheidole.dentigula,G,native,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3138,Solenopsis.diplo,G,NA,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3138,Strumigenys.eggersi,G,alien,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3138,Strumigenys.rogeri,G,alien,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3139,Brachymyrmex.depilis,G,native,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3139,Pheidole.dentigula,G,native,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3139,Solenopsis.diplo,G,NA,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3139,Strumigenys.emmae,G,alien,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3139,Strumigenys.ornata,G,native,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3140,Pheidole.dentata,G,native,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3141,Solenopsis.diplo,G,NA,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3142,Hypoponera.opacior,G,native,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3142,Pheidole.dentata,G,native,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3142,Strumigenys.ornata,G,native,4-Nov-89,4-Nov-89,Wekiva Springs SP,berlese,,,28.736474,-81.479603,M. Deyrup,1989
3143,Brachymyrmex.depilis,G,native,4-Nov-89,4-Nov-89,Wekiva Springs SP,museum,,,28.736474,-81.479603,M. Deyrup,1989
3143,Pseudomyrmex.seminole,A,native,4-Nov-89,4-Nov-89,Wekiva Springs SP,museum,,,28.736474,-81.479603,M. Deyrup,1989
3143,Solenopsis.diplo,G,NA,4-Nov-89,4-Nov-89,Wekiva Springs SP,museum,,,28.736474,-81.479603,M. Deyrup,1989
3143,Strumigenys.eggersi,G,alien,4-Nov-89,4-Nov-89,Wekiva Springs SP,museum,,,28.736474,-81.479603,M. Deyrup,1989
3143,Strumigenys.emmae,G,alien,4-Nov-89,4-Nov-89,Wekiva Springs SP,museum,,,28.736474,-81.479603,M. Deyrup,1989
3435,Crematogaster.lineolata,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3435,Cyphomyrmex.rimosus,G,alien,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3435,Hypoponera.opacior,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3435,Nylanderia.faisonensis,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3435,Solenopsis.diplo,G,NA,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3435,Strumigenys.ornata,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3436,no ants.no ants,,NA,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3437,Cyphomyrmex.rimosus,G,alien,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3437,Pheidole.dentata,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3437,Solenopsis.diplo,G,NA,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3438,Hypoponera.opacior,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3439,Crematogaster.lineolata,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3439,Nylanderia.faisonensis,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3439,Pheidole.dentata,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3439,Pheidole.dentigula,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3439,Solenopsis.diplo,G,NA,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3439,Strumigenys.membranifera,G,alien,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3440,Aphaenogaster.miamiana/carolinensis,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3440,Solenopsis.diplo,G,NA,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3441,Pheidole.dentigula,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3441,Solenopsis.geminata,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3441,Strumigenys.membranifera,G,alien,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3441,Strumigenys.ornata,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3442,Cyphomyrmex.minutus,G,alien,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3442,Pheidole.dentigula,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3442,Solenopsis.geminata,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3442,Strumigenys.membranifera,G,alien,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3443,Aphaenogaster.miamiana/carolinensis,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3444,no ants.no ants,,NA,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3445,Aphaenogaster.miamiana/carolinensis,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3445,Crematogaster.lineolata,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3445,Nylanderia.wojciki,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3445,Solenopsis.diplo,G,NA,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3446,Aphaenogaster.miamiana/carolinensis,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3446,Pheidole.dentigula,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3446,Solenopsis.diplo,G,NA,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3447,Aphaenogaster.miamiana/carolinensis,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3447,Solenopsis.diplo,G,NA,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3447,Strumigenys.louisianae,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3448,Pheidole.dentigula,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3448,Solenopsis.diplo,G,NA,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3449,Aphaenogaster.miamiana/carolinensis,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3449,Crematogaster.lineolata,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3449,Hypoponera.opacior,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3450,Crematogaster.lineolata,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3450,Hypoponera.opacior,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3451,Crematogaster.lineolata,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3451,Nylanderia.wojciki,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3451,Solenopsis.diplo,G,NA,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3451,Strumigenys.ornata,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3452,Solenopsis.diplo,G,NA,17-Jun-90,17-Jun-90,Withlacoochie NF,berlese,U,H,28.75,-82.366667,M. Deyrup,1990
3453,Aphaenogaster.miamiana/carolinensis,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,museum,U,H,28.75,-82.366667,M. Deyrup,1990
3453,Camponotus.floridanus,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,museum,U,H,28.75,-82.366667,M. Deyrup,1990
3453,Camponotus.socius,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,museum,U,H,28.75,-82.366667,M. Deyrup,1990
3453,Crematogaster.lineolata,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,museum,U,H,28.75,-82.366667,M. Deyrup,1990
3453,Cyphomyrmex.rimosus,G,alien,17-Jun-90,17-Jun-90,Withlacoochie NF,museum,U,H,28.75,-82.366667,M. Deyrup,1990
3453,Dorymyrmex.bossuta,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,museum,U,H,28.75,-82.366667,M. Deyrup,1990
3453,Dorymyrmex.smithi,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,museum,U,H,28.75,-82.366667,M. Deyrup,1990
3453,Forelius.pruinosus,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,museum,U,H,28.75,-82.366667,M. Deyrup,1990
3453,Hypoponera.opacior,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,museum,U,H,28.75,-82.366667,M. Deyrup,1990
3453,Nylanderia.faisonensis,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,museum,U,H,28.75,-82.366667,M. Deyrup,1990
3453,Nylanderia.wojciki,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,museum,U,H,28.75,-82.366667,M. Deyrup,1990
3453,Pheidole.dentata,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,museum,U,H,28.75,-82.366667,M. Deyrup,1990
3453,Pheidole.dentigula,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,museum,U,H,28.75,-82.366667,M. Deyrup,1990
3453,Solenopsis.diplo,G,NA,17-Jun-90,17-Jun-90,Withlacoochie NF,museum,U,H,28.75,-82.366667,M. Deyrup,1990
3453,Solenopsis.geminata,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,museum,U,H,28.75,-82.366667,M. Deyrup,1990
3453,Strumigenys.louisianae,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,museum,U,H,28.75,-82.366667,M. Deyrup,1990
3453,Strumigenys.membranifera,G,alien,17-Jun-90,17-Jun-90,Withlacoochie NF,museum,U,H,28.75,-82.366667,M. Deyrup,1990
3453,Strumigenys.ornata,G,native,17-Jun-90,17-Jun-90,Withlacoochie NF,museum,U,H,28.75,-82.366667,M. Deyrup,1990
3456,Aphaenogaster.miamiana/carolinensis,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3456,Hypoponera.opacior,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3456,Nylanderia.faisonensis,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3456,Solenopsis.diplo,G,NA,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3459,Solenopsis.diplo,G,NA,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3462,Crematogaster.ashmeadi,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3462,Crematogaster.lineolata,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3462,Nylanderia.faisonensis,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3462,Solenopsis.diplo,G,NA,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3462,Strumigenys.hexamera,G,alien,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3465,no ants.no ants,,NA,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3468,Crematogaster.lineolata,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3468,Hypoponera.opacior,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3468,Nylanderia.faisonensis,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3468,Pheidole.dentigula,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3468,Solenopsis.diplo,G,NA,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3470,Pheidole.dentigula,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3472,Brachymyrmex.depilis,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3472,Nylanderia.faisonensis,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3474,Crematogaster.lineolata,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3474,Solenopsis.diplo,G,NA,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3476,Pheidole.dentigula,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
